id,chat,message_id,date,url,views,reaction_count,reaction_breakdown,text,sender_id,label,topics,primaryTopic,topics_ollama_raw,locations_ranked,tagging_error
thewesternchauvinist12:3628,thewesternchauvinist12,3628,2026-06-16T17:09:55+00:00,https://t.me/thewesternchauvinist12/3628,107,0,{},"Hezbollah FPV drones destroying Israeli vehicles.

T.me/TheWesternChauvinist1",-1002234369779,,"['Conflict', 'Censorship Claims', 'Media Criticism', 'Symbols']",Conflict,"['Conflict', 'Censorship Claims', 'Media Criticism', 'Symbols']",[],
thewesternchauvinist12:3626,thewesternchauvinist12,3626,2026-06-16T15:31:01+00:00,https://t.me/thewesternchauvinist12/3626,110,0,{},"This is Jean Gragg.  Her son arranged a meetup on Facebook Marketplace to sell a watch to John Harrison Ford (the non pictured above).  During the meeting, Ford pulled out a gun and tried to steal the watch.

Jean got in the way to protect her son, and chased Ford off her property.  When Jean turned to go back to the house, Ford opened fire and shot her in the head.

Ford has been charged with murder in South Bend Indiana.  He killed one of our women over a watch.  Another victim of the golem unleashed on us by the kosher-system.

@TheWesternChauvinist1

https://www.google.com/amp/s/www.wndu.com/2026/06/15/18-year-olds-charges-upgraded-murder-after-woman-dies-south-bend-shooting/",-1002234369779,,"['Street Mobilization', 'Censorship Claims']",Street Mobilization,"['Street Mobilization', 'Censorship Claims']",[],
thewesternchauvinist12:3624,thewesternchauvinist12,3624,2026-06-16T03:08:21+00:00,https://t.me/thewesternchauvinist12/3624,112,9,"{""😡"": 9}","The kosher-system allowed these two degenerate freaks to adopt and murder a baby.  In the course of a few months the child had to be taken to the hospital three times with injuries.  If I were to say what should happen to these parasites and the people who allowed them to adopt a child, we would lose this channel.  I will just say, one day...

@TheWesternChauvinist1

https://www.noticer.news/preston-davey-gay-couple-guilty-murder-abuse/",-1002234369779,,"['Media Criticism', 'Censorship Claims', 'Migration', 'Ideology']",Media Criticism,"['Media Criticism', 'Censorship Claims', 'Migration', 'Ideology']",[],
thewesternchauvinist12:3623,thewesternchauvinist12,3623,2026-06-16T01:32:34+00:00,https://t.me/thewesternchauvinist12/3623,137,4,"{""👍"": 3, ""🙏"": 1}","British guy caught 50 pedos and 42 of them were invaders.

T.me/TheWesternChauvinist1",-1002234369779,,"['Migration', 'Media Criticism', 'Censorship Claims', 'Ideology']",Migration,"['Migration', 'Media Criticism', 'Censorship Claims', 'Ideology']",[],
thewesternchauvinist12:3622,thewesternchauvinist12,3622,2026-06-15T22:26:06+00:00,https://t.me/thewesternchauvinist12/3622,176,2,"{""🔥"": 2}","A B-52 bomber crashed at Edward's Airforce base in California.  8 crew members are believed to be dead.

T.me/TheWesternChauvinist1",-1002234369779,,['Media Criticism'],Media Criticism,['Media Criticism'],[],
thewesternchauvinist12:3621,thewesternchauvinist12,3621,2026-06-15T18:47:14+00:00,https://t.me/thewesternchauvinist12/3621,171,0,{},"Hezbollah FPV drones destroying Israeli armored vehicles.

T.me/TheWesternChauvinist1",-1002234369779,,"['Conflict', 'Media Criticism', 'Censorship Claims', 'Symbols']",Conflict,"['Conflict', 'Media Criticism', 'Censorship Claims', 'Symbols']",[],
thewesternchauvinist12:3619,thewesternchauvinist12,3619,2026-06-15T18:44:07+00:00,https://t.me/thewesternchauvinist12/3619,165,0,{},"Hezbollah FPV drone chases lone Israeli soldier.

T.me/TheWesternChauvinist1",-1002234369779,,"['Conflict', 'Media Criticism', 'Censorship Claims', 'Migration']",Conflict,"['Conflict', 'Media Criticism', 'Censorship Claims', 'Migration']",[],
thewesternchauvinist12:3618,thewesternchauvinist12,3618,2026-06-15T13:17:09+00:00,https://t.me/thewesternchauvinist12/3618,139,18,"{""😡"": 18}","UK system pigs arrest a 5yo boy and throw him in the back of a car while they pile on and arrest his father.

T.me/TheWesternChauvinist1",-1002234369779,,"['Censorship Claims', 'Media Criticism', 'Institutions', 'Ideology']",Censorship Claims,"['Censorship Claims', 'Media Criticism', 'Institutions', 'Ideology']",[],
thewesternchauvinist12:3617,thewesternchauvinist12,3617,2026-06-15T12:58:44+00:00,https://t.me/thewesternchauvinist12/3617,153,0,{},"Hezbollah FPV drones destroying Israeli vehicles.

T.me/TheWesternChauvinist1",-1002234369779,,"['Conflict', 'Censorship Claims', 'Media Criticism', 'Symbols']",Conflict,"['Conflict', 'Censorship Claims', 'Media Criticism', 'Symbols']",[],
thewesternchauvinist12:3615,thewesternchauvinist12,3615,2026-06-14T22:05:39+00:00,https://t.me/thewesternchauvinist12/3615,197,3,"{""🔥"": 3}","Allegedly the agreement between Iran and the kosher-system under Donald Trump has been reached.  It almost fell apart when Israel attacked Beirut this morning.  It is further alleged that Iran was going to retaliate immediately against Israel, but Trump made concessions that included the immediate lifting of the naval blockade, and a complete withdrawal of Israeli forces from Lebanon.  We will see how much if any of this is true.  If the military conflict concludes like it seems it will, it is a total Iranian victory.

Iran will NOT be giving up it's missile program, or funding it's allies; which were two of the three stated goals at the start of the war.  They will also receive about 24 billion dollars in frozen assets.  Furthermore, the sanctions which were previously on Iranian oil, will be lifted.  In exchange Iran won't make a nuke (which they already weren't doing) and they'll open the Strait of Hormuz (which was completely open before the conflict began).  I'm not sure on all this, but if that's the way of it, it means Trump fought a war to leave Iran in a much stronger position than before.

@TheWesternChauvinist1",-1002234369779,,"['Censorship Claims', 'Media Criticism', 'Conflict']",Censorship Claims,"['Censorship Claims', 'Media Criticism', 'Conflict']",[],
thewesternchauvinist12:3614,thewesternchauvinist12,3614,2026-06-14T21:39:47+00:00,https://t.me/thewesternchauvinist12/3614,189,5,"{""👍"": 3, ""❤"": 1, ""👎"": 1}","Hezbollah FPV drone flies into a gathering of 4 Israeli soldiers.

T.me/TheWesternChauvinist1",-1002234369779,,"['Conflict', 'Media Criticism', 'Symbols', 'Censorship Claims']",Conflict,"['Conflict', 'Media Criticism', 'Symbols', 'Censorship Claims']",[],
thewesternchauvinist12:3613,thewesternchauvinist12,3613,2026-06-13T23:24:45+00:00,https://t.me/thewesternchauvinist12/3613,221,11,"{""👌"": 10, ""👍"": 1}","Accurate.

T.me/TheWesternChauvinist1",-1002234369779,,"['Ideology', 'Media Criticism', 'Symbols', 'Censorship Claims']",Ideology,"['Ideology', 'Media Criticism', 'Symbols', 'Censorship Claims']",[],
thewesternchauvinist12:3612,thewesternchauvinist12,3612,2026-06-13T23:03:05+00:00,https://t.me/thewesternchauvinist12/3612,212,13,"{""😡"": 13}","The enemy(✡️) somehow convince everyone that these people deserve civil-rights.

T.me/TheWesternChauvinist1",-1002234369779,,"['Media Criticism', 'Ideology', 'Censorship Claims', 'Street Mobilization']",Media Criticism,"['Media Criticism', 'Ideology', 'Censorship Claims', 'Street Mobilization']",[],
thewesternchauvinist12:3611,thewesternchauvinist12,3611,2026-06-13T21:08:51+00:00,https://t.me/thewesternchauvinist12/3611,197,6,"{""❤"": 3, ""👍"": 1, ""🔥"": 1, ""🏆"": 1}","Hezbollah firing large specialized missiles at a gathering of Israeli vehicles and soldiers.

T.me/TheWesternChauvinist1",-1002234369779,,"['Conflict', 'Media Criticism', 'Symbols', 'Censorship Claims']",Conflict,"['Conflict', 'Media Criticism', 'Symbols', 'Censorship Claims']",[],
thewesternchauvinist12:3610,thewesternchauvinist12,3610,2026-06-13T19:51:02+00:00,https://t.me/thewesternchauvinist12/3610,195,0,{},"Israeli command and logistics vehicles being destroyed by Hezbollah FPV drones.

T.me/TheWesternChauvinist1",-1002234369779,,"['Conflict', 'Censorship Claims', 'Media Criticism', 'Symbols']",Conflict,"['Conflict', 'Censorship Claims', 'Media Criticism', 'Symbols']",[],
thewesternchauvinist12:3607,thewesternchauvinist12,3607,2026-06-13T18:38:10+00:00,https://t.me/thewesternchauvinist12/3607,184,6,"{""🏆"": 5, ""❤"": 1}","An Israeli Heron drone ($5 million cost) shot down by a Hezbollah MANPAD.

T.me/TheWesternChauvinist1",-1002234369779,,"['Media Criticism', 'Conflict', 'Symbols', 'Censorship Claims']",Media Criticism,"['Media Criticism', 'Conflict', 'Symbols', 'Censorship Claims']",[],
thewesternchauvinist12:3606,thewesternchauvinist12,3606,2026-06-13T17:50:45+00:00,https://t.me/thewesternchauvinist12/3606,179,7,"{""🏆"": 5, ""❤"": 1, ""😡"": 1}","Hezbollah FPV drone smashes into an Israeli Humvee as the soldier standing next to it attempts to run.

T.me/TheWesternChauvinist1",-1002234369779,,"['Conflict', 'Media Criticism', 'Symbols', 'Censorship Claims']",Conflict,"['Conflict', 'Media Criticism', 'Symbols', 'Censorship Claims']",[],
thewesternchauvinist12:3605,thewesternchauvinist12,3605,2026-06-13T17:43:01+00:00,https://t.me/thewesternchauvinist12/3605,153,14,"{""👍"": 13, ""⚡"": 1}","Antifa in Glasgow held a rally in support of the system pigs who let Hernry Nowak died.  Scottish Nationalists came out in force to oppose them.

T.me/TheWesternChauvinist1",-1002234369779,,"['Street Mobilization', 'Media Criticism', 'Censorship Claims', 'Ideology']",Street Mobilization,"['Street Mobilization', 'Media Criticism', 'Censorship Claims', 'Ideology']",[],
thewesternchauvinist12:3604,thewesternchauvinist12,3604,2026-06-13T17:33:10+00:00,https://t.me/thewesternchauvinist12/3604,164,7,"{""👍"": 7}","Chanting ""where are the antifascists""

T.me/TheWesternChauvinist1",-1002234369779,,"['Street Mobilization', 'Ideology', 'Censorship Claims', 'Symbols']",Street Mobilization,"['Street Mobilization', 'Ideology', 'Censorship Claims', 'Symbols']",[],
thewesternchauvinist12:3603,thewesternchauvinist12,3603,2026-06-13T17:23:21+00:00,https://t.me/thewesternchauvinist12/3603,169,8,"{""👏"": 7, ""🙏"": 1}","Rome today.  Italians are marching in the streets.

T.me/TheWesternChauvinist1",-1002234369779,,"['Street Mobilization', 'Symbols', 'Ideology', 'Migration']",Street Mobilization,"['Street Mobilization', 'Symbols', 'Ideology', 'Migration']",[],
thewesternchauvinist12:3602,thewesternchauvinist12,3602,2026-06-12T17:31:55+00:00,https://t.me/thewesternchauvinist12/3602,201,0,{},"Hezbollah FPV drones take out Israeli tanks and bulldozers.

T.me/TheWesternChauvinist1",-1002234369779,,"['Conflict', 'Censorship Claims', 'Media Criticism', 'Migration']",Conflict,"['Conflict', 'Censorship Claims', 'Media Criticism', 'Migration']",[],
thewesternchauvinist12:3600,thewesternchauvinist12,3600,2026-06-12T15:42:20+00:00,https://t.me/thewesternchauvinist12/3600,203,3,"{""👎"": 3}","The Iranians are saying they are close to signing a deal with The US.

T.me/TheWesternChauvinist1",-1002234369779,,"['Ideology', 'Censorship Claims', 'Media Criticism', 'Symbols']",Ideology,"['Ideology', 'Censorship Claims', 'Media Criticism', 'Symbols']",[],
thewesternchauvinist12:3599,thewesternchauvinist12,3599,2026-06-11T22:41:41+00:00,https://t.me/thewesternchauvinist12/3599,216,27,"{""🔥"": 21, ""⚡"": 5, ""❤"": 1}","Migrants car set on fire in Glasgow, Scotland.

T.me/TheWesternChauvinist1",-1002234369779,,"['Migration', 'Ideology', 'Media Criticism', 'Street Mobilization']",Migration,"['Migration', 'Ideology', 'Media Criticism', 'Street Mobilization']",[],
thewesternchauvinist12:3598,thewesternchauvinist12,3598,2026-06-11T16:30:37+00:00,https://t.me/thewesternchauvinist12/3598,195,20,"{""👏"": 15, ""❤"": 3, ""⚡"": 1, ""👌"": 1}","He expected these men to be passive actors in his influencer video.  He learned otherwise.

T.me/TheWesternChauvinist1",-1002234369779,,"['Media Criticism', 'Censorship Claims', 'Ideology', 'Symbols']",Media Criticism,"['Media Criticism', 'Censorship Claims', 'Ideology', 'Symbols']",[],
thewesternchauvinist12:3597,thewesternchauvinist12,3597,2026-06-11T16:18:01+00:00,https://t.me/thewesternchauvinist12/3597,221,3,"{""❤"": 3}","Israeli with a car drives through haredi as they block the road.

T.me/TheWesternChauvinist1",-1002234369779,,"['Censorship Claims', 'Street Mobilization', 'Migration', 'Media Criticism']",Censorship Claims,"['Censorship Claims', 'Street Mobilization', 'Migration', 'Media Criticism']",[],
thewesternchauvinist12:3596,thewesternchauvinist12,3596,2026-06-11T15:47:30+00:00,https://t.me/thewesternchauvinist12/3596,234,3,"{""❤"": 3}","Hezbollah FPV drone strikes Israeli soldiers as they flee into a building.

T.me/TheWesternChauvinist1",-1002234369779,,"['Conflict', 'Media Criticism', 'Symbols', 'Censorship Claims']",Conflict,"['Conflict', 'Media Criticism', 'Symbols', 'Censorship Claims']",[],
thewesternchauvinist12:3595,thewesternchauvinist12,3595,2026-06-11T15:20:06+00:00,https://t.me/thewesternchauvinist12/3595,231,6,"{""⚡"": 5, ""👏"": 1}","The Pentagon is currently evacuating several floors of the building.  They say they detected a change in their air quality.

@TheWesternChauvinist1",-1002234369779,,"['Censorship Claims', 'Media Criticism', 'Migration', 'Street Mobilization']",Censorship Claims,"['Censorship Claims', 'Media Criticism', 'Migration', 'Street Mobilization']",[],
thewesternchauvinist12:3594,thewesternchauvinist12,3594,2026-06-11T15:17:40+00:00,https://t.me/thewesternchauvinist12/3594,233,11,"{""👌"": 9, ""🔥"": 2}","Haredi ✡️s in israel are blocking streets in protest of their draft exemption possibly being removed.  The haredi are the most pro-war and expansionist in Israel, while simultaneously holding draft exempt status.

T.me/TheWesternChauvinist1",-1002234369779,,"['Street Mobilization', 'Censorship Claims', 'Migration', 'Conflict']",Street Mobilization,"['Street Mobilization', 'Censorship Claims', 'Migration', 'Conflict']",[],
thewesternchauvinist12:3593,thewesternchauvinist12,3593,2026-06-11T13:57:45+00:00,https://t.me/thewesternchauvinist12/3593,207,26,"{""❤"": 13, ""⚡"": 8, ""👏"": 3, ""🏆"": 2}","A Muslim Imam in Bolton, England had his house firebombed by a masked man.

T.me/TheWesternChauvinist1",-1002234369779,,"['Censorship Claims', 'Media Criticism']",Censorship Claims,"['Censorship Claims', 'Media Criticism']",[],
thewesternchauvinist12:3592,thewesternchauvinist12,3592,2026-06-11T13:48:59+00:00,https://t.me/thewesternchauvinist12/3592,209,23,"{""⚡"": 19, ""🏆"": 3, ""🔥"": 1}","An pro-migrant antifa influencer had his car set fire in Northern Ireland this morning.

T.me/TheWesternChauvinist1",-1002234369779,,"['Censorship Claims', 'Media Criticism', 'Migration', 'Ideology']",Censorship Claims,"['Censorship Claims', 'Media Criticism', 'Migration', 'Ideology']",[],
thewesternchauvinist12:3591,thewesternchauvinist12,3591,2026-06-11T04:03:29+00:00,https://t.me/thewesternchauvinist12/3591,252,7,"{""🙏"": 6, ""❤"": 1}","Smoke rising from two clear missile impacts at the American airbase in Jordan.  The Iranians are claiming they destroyed some American jets.

T.me/TheWesternChauvinist1",-1002234369779,,"['Censorship Claims', 'Media Criticism', 'Conflict', 'Symbols']",Censorship Claims,"['Censorship Claims', 'Media Criticism', 'Conflict', 'Symbols']",[],
thewesternchauvinist12:3590,thewesternchauvinist12,3590,2026-06-11T02:47:48+00:00,https://t.me/thewesternchauvinist12/3590,238,0,{},"""American patriot missiles being launched over Jordan in an attempt to intercept Iranian missiles""

In addition to the airbase in Jordan, the Iranians have also struck the airbase in Kuwait, and the naval base in Bahrain.

T.me/TheWesternChauvinist1",-1002234369779,,"['Media Criticism', 'Censorship Claims', 'Conflict', 'Symbols']",Media Criticism,"['Media Criticism', 'Censorship Claims', 'Conflict', 'Symbols']",[],
thewesternchauvinist12:3589,thewesternchauvinist12,3589,2026-06-11T02:40:24+00:00,https://t.me/thewesternchauvinist12/3589,229,0,{},"Iranian missiles have struck the American air base in Jordan.

T.me/TheWesternChauvinist1",-1002234369779,,"['Media Criticism', 'Conflict', 'Symbols', 'Censorship Claims']",Media Criticism,"['Media Criticism', 'Conflict', 'Symbols', 'Censorship Claims']",[],
thewesternchauvinist12:3588,thewesternchauvinist12,3588,2026-06-11T02:25:00+00:00,https://t.me/thewesternchauvinist12/3588,208,17,"{""👏"": 14, ""❤"": 1, ""👎"": 1, ""😡"": 1}","I just spent an hour listening to Austin Metcalf's father being interviewed.  I can honestly say that with the exception of certain politicians, I have never listened to a more pathetic individual.  It is infuriating to listen to the father of a murdered White teen invent new ways to say ""I'm not racist"" over and over again.  He is the perfect example of every boomer cliché of which you can think.

He dropped ""it's not about color, it's about character"" and ""we all bleed the same color"" and a dozen other boomerisms.  Men like Jeff Metcalf do more damage to us than our own enemies do.  They are already defeated before the fight even begins.  Forgiving the killer of your family member is a betrayal of your own family.

Luckily men like Jeff Metcalf are a dying breed.  The rising consciousness is taking hold in more people than ever.  Where once our homelands were dominated by the Jeff Metcalf's of the world, it is beginning to turn.  More people every day awaken to the reality of our situation.  They are beginning to understand, you either start to resist, or cease to exist.

@TheWesternChauvinist1",-1002234369779,,"['Media Criticism', 'Censorship Claims', 'Ideology', 'Street Mobilization']",Media Criticism,"['Media Criticism', 'Censorship Claims', 'Ideology', 'Street Mobilization']",[],
thewesternchauvinist12:3587,thewesternchauvinist12,3587,2026-06-10T21:53:29+00:00,https://t.me/thewesternchauvinist12/3587,247,6,"{""👍"": 6}","Iranian Air Defense seems to be doing better at shooting down American munitions.  They shot down at least two American cruise missiles yesterday, and today they intercepted a projectile before it could hit a petrol chemical plant.

@TheWesternChauvinist1",-1002234369779,,"['Conflict', 'Censorship Claims', 'Media Criticism', 'Symbols']",Conflict,"['Conflict', 'Censorship Claims', 'Media Criticism', 'Symbols']",[],
thewesternchauvinist12:3586,thewesternchauvinist12,3586,2026-06-10T20:54:18+00:00,https://t.me/thewesternchauvinist12/3586,204,30,"{""❤"": 21, ""⚡"": 8, ""🔥"": 1}","Masked man being escorted by cops in Portadown, Northern Ireland,  breaks free and escapes.

T.me/TheWesternChauvinist1",-1002234369779,,"['Censorship Claims', 'Migration', 'Street Mobilization', 'Media Criticism']",Censorship Claims,"['Censorship Claims', 'Migration', 'Street Mobilization', 'Media Criticism']",[],
thewesternchauvinist12:3585,thewesternchauvinist12,3585,2026-06-10T19:19:50+00:00,https://t.me/thewesternchauvinist12/3585,238,5,"{""😡"": 4, ""👏"": 1}","Hezbollah drone hits an Israeli tank.

T.me/TheWesternChauvinist1",-1002234369779,,"['Conflict', 'Media Criticism', 'Symbols', 'Ideology']",Conflict,"['Conflict', 'Media Criticism', 'Symbols', 'Ideology']",[],
thewesternchauvinist12:3584,thewesternchauvinist12,3584,2026-06-10T17:02:24+00:00,https://t.me/thewesternchauvinist12/3584,218,15,"{""😡"": 15}","A migrant non was caught on camera attacking an elderly French woman.  Don't ever let any subversive parasite trick you into thinking we are the unreasonable ones for wanting to stop this.

T.me/TheWesternChauvinist1",-1002234369779,,"['Censorship Claims', 'Migration', 'Media Criticism', 'Street Mobilization']",Censorship Claims,"['Censorship Claims', 'Migration', 'Media Criticism', 'Street Mobilization']",[],
thewesternchauvinist12:3583,thewesternchauvinist12,3583,2026-06-10T16:51:28+00:00,https://t.me/thewesternchauvinist12/3583,245,1,"{""❤"": 1}","Iran shooting a reaper drone out of the sky.

T.me/TheWesternChauvinist1",-1002234369779,,"['Censorship Claims', 'Media Criticism', 'Conflict', 'Symbols']",Censorship Claims,"['Censorship Claims', 'Media Criticism', 'Conflict', 'Symbols']",[],
thewesternchauvinist12:3582,thewesternchauvinist12,3582,2026-06-10T13:44:37+00:00,https://t.me/thewesternchauvinist12/3582,251,18,"{""🏆"": 12, ""👍"": 4, ""❤"": 1, ""👌"": 1}","Cry harder.

T.me/TheWesternChauvinist1",-1002234369779,,"['Media Criticism', 'Censorship Claims', 'Street Mobilization', 'Ideology']",Media Criticism,"['Media Criticism', 'Censorship Claims', 'Street Mobilization', 'Ideology']",[],
thewesternchauvinist12:3581,thewesternchauvinist12,3581,2026-06-10T02:29:49+00:00,https://t.me/thewesternchauvinist12/3581,216,15,"{""🙏"": 8, ""⚡"": 4, ""❤"": 2, ""👏"": 1}","For the youth rising up against tyranny in Belfast today.

T.me/TheWesternChauvinist1",-1002234369779,,"['Street Mobilization', 'Censorship Claims', 'Media Criticism', 'Ideology']",Street Mobilization,"['Street Mobilization', 'Censorship Claims', 'Media Criticism', 'Ideology']",[],
thewesternchauvinist12:3580,thewesternchauvinist12,3580,2026-06-10T01:54:19+00:00,https://t.me/thewesternchauvinist12/3580,256,0,{},"Interceptors are being launched to attempt to stop Iranian missiles from striking a US airbase in Jordan.

T.me/TheWesternChauvinist1",-1002234369779,,"['Censorship Claims', 'Media Criticism', 'Conflict', 'Symbols']",Censorship Claims,"['Censorship Claims', 'Media Criticism', 'Conflict', 'Symbols']",[],
thewesternchauvinist12:3579,thewesternchauvinist12,3579,2026-06-10T01:36:09+00:00,https://t.me/thewesternchauvinist12/3579,251,3,"{""❤"": 3}","Iran's response has begun.  They are launching missiles at the American naval base in Bahrain.

@TheWesternChauvinist1",-1002234369779,,"['Censorship Claims', 'Conflict', 'Media Criticism', 'Street Mobilization']",Censorship Claims,"['Censorship Claims', 'Conflict', 'Media Criticism', 'Street Mobilization']",[],
thewesternchauvinist12:3578,thewesternchauvinist12,3578,2026-06-10T01:31:01+00:00,https://t.me/thewesternchauvinist12/3578,215,21,"{""⚡"": 21}","Not good enough.  Capital punishment wouldn't be good enough either.  There is no 1 to 1 exchange between nons and our people that would be an equal trade.  Austin's life had more value than every non in the county.

@TheWesternChauvinist1",-1002234369779,,"['Media Criticism', 'Ideology']",Media Criticism,"['Media Criticism', 'Ideology']",[],
thewesternchauvinist12:3577,thewesternchauvinist12,3577,2026-06-10T01:14:25+00:00,https://t.me/thewesternchauvinist12/3577,207,13,"{""👏"": 10, ""❤"": 3}","Karmelo Anthony has just been sentenced to 35 years for the murder of Austin Metcalf.

T.me/TheWesternChauvinist1",-1002234369779,,['Ideology'],Ideology,['Ideology'],[],
thewesternchauvinist12:3576,thewesternchauvinist12,3576,2026-06-10T00:17:57+00:00,https://t.me/thewesternchauvinist12/3576,225,0,{},"The kosher-system has launched another wave of attacks on Iran.  The Iranian Air Defense has shot down an American MQ9 Reaper drone, which you can see burning in the sky.

T.me/TheWesternChauvinist1",-1002234369779,,"['Censorship Claims', 'Conflict', 'Media Criticism', 'Ideology']",Censorship Claims,"['Censorship Claims', 'Conflict', 'Media Criticism', 'Ideology']",[],
thewesternchauvinist12:3575,thewesternchauvinist12,3575,2026-06-10T00:13:05+00:00,https://t.me/thewesternchauvinist12/3575,194,20,"{""🔥"": 15, ""⚡"": 5}","""Start to resist or cease to exist"" spotted in Glasgow, Scotland :)

T.me/TheWesternChauvinist1",-1002234369779,,"['Street Mobilization', 'Censorship Claims', 'Ideology', 'Symbols']",Street Mobilization,"['Street Mobilization', 'Censorship Claims', 'Ideology', 'Symbols']",[],
thewesternchauvinist12:3574,thewesternchauvinist12,3574,2026-06-09T21:55:21+00:00,https://t.me/thewesternchauvinist12/3574,192,17,"{""🔥"": 12, ""👏"": 3, ""⚡"": 1, ""👌"": 1}","More migrant homes in Belfast are set ablaze as emergency responders are stretched too thin to fight the fires.

T.me/TheWesternChauvinist1",-1002234369779,,"['Migration', 'Street Mobilization', 'Conflict', 'Censorship Claims']",Migration,"['Migration', 'Street Mobilization', 'Conflict', 'Censorship Claims']",[],
thewesternchauvinist12:3573,thewesternchauvinist12,3573,2026-06-09T21:20:57+00:00,https://t.me/thewesternchauvinist12/3573,185,13,"{""⚡"": 7, ""🔥"": 6}","A middle eastern market was also hit with a molotov.

T.me/TheWesternChauvinist1",-1002234369779,,"['Conflict', 'Media Criticism', 'Street Mobilization', 'Censorship Claims']",Conflict,"['Conflict', 'Media Criticism', 'Street Mobilization', 'Censorship Claims']",[],
thewesternchauvinist12:3572,thewesternchauvinist12,3572,2026-06-09T21:19:21+00:00,https://t.me/thewesternchauvinist12/3572,193,11,"{""🔥"": 11}","Police vehicles were hit with molotov cocktails in Belfast.

T.me/TheWesternChauvinist1",-1002234369779,,"['Street Mobilization', 'Conflict', 'Censorship Claims', 'Migration']",Street Mobilization,"['Street Mobilization', 'Conflict', 'Censorship Claims', 'Migration']",[],
thewesternchauvinist12:3571,thewesternchauvinist12,3571,2026-06-09T21:04:45+00:00,https://t.me/thewesternchauvinist12/3571,189,13,"{""⚡"": 8, ""🔥"": 5}","Alleged migrant homes being burned in Belfast. 

T.me/TheWesternChauvinist1",-1002234369779,,"['Migration', 'Street Mobilization', 'Censorship Claims', 'Media Criticism']",Migration,"['Migration', 'Street Mobilization', 'Censorship Claims', 'Media Criticism']",[],
thewesternchauvinist12:3570,thewesternchauvinist12,3570,2026-06-09T21:02:33+00:00,https://t.me/thewesternchauvinist12/3570,192,9,"{""⚡"": 6, ""🔥"": 3}","Belfast right now.

T.me/TheWesternChauvinist1",-1002234369779,,"['Street Mobilization', 'Media Criticism', 'Symbols', 'Censorship Claims']",Street Mobilization,"['Street Mobilization', 'Media Criticism', 'Symbols', 'Censorship Claims']",[],
thewesternchauvinist12:3569,thewesternchauvinist12,3569,2026-06-09T20:56:59+00:00,https://t.me/thewesternchauvinist12/3569,182,0,{},"Nationalists in Belfast are setting buses on fire and blocking roads.

T.me/TheWesternChauvinist1",-1002234369779,,"['Street Mobilization', 'Migration', 'Conflict', 'Ideology']",Street Mobilization,"['Street Mobilization', 'Migration', 'Conflict', 'Ideology']",[],
thewesternchauvinist12:3566,thewesternchauvinist12,3566,2026-06-09T20:52:53+00:00,https://t.me/thewesternchauvinist12/3566,166,9,"{""⚡"": 9}","Nationalists in Glasgow had a fight with migrants.

T.me/TheWesternChauvinist1",-1002234369779,,"['Migration', 'Street Mobilization', 'Conflict', 'Symbols']",Migration,"['Migration', 'Street Mobilization', 'Conflict', 'Symbols']",[],
thewesternchauvinist12:3565,thewesternchauvinist12,3565,2026-06-09T20:51:31+00:00,https://t.me/thewesternchauvinist12/3565,172,9,"{""⚡"": 9}","Nationalist youth in Belfast are out in the streets after a migrant tried to decapitate a man.

T.me/TheWesternChauvinist1",-1002234369779,,"['Street Mobilization', 'Migration', 'Conflict', 'Censorship Claims']",Street Mobilization,"['Street Mobilization', 'Migration', 'Conflict', 'Censorship Claims']",[],
thewesternchauvinist12:3564,thewesternchauvinist12,3564,2026-06-09T17:16:40+00:00,https://t.me/thewesternchauvinist12/3564,212,0,{},"Israeli tanks and logistics vehicles being destroyed by Hezbollah FPV drones.

T.me/TheWesternChauvinist1",-1002234369779,,"['Conflict', 'Media Criticism', 'Symbols', 'Street Mobilization']",Conflict,"['Conflict', 'Media Criticism', 'Symbols', 'Street Mobilization']",[],
thewesternchauvinist12:3562,thewesternchauvinist12,3562,2026-06-09T16:50:47+00:00,https://t.me/thewesternchauvinist12/3562,238,0,{},"The Iranians shot down a US Apache helicopter.  Now Trump is saying they will respond.

T.me/TheWesternChauvinist1",-1002234369779,,"['Conflict', 'Media Criticism', 'Censorship Claims', 'Symbols']",Conflict,"['Conflict', 'Media Criticism', 'Censorship Claims', 'Symbols']",[],
thewesternchauvinist12:3561,thewesternchauvinist12,3561,2026-06-09T02:32:08+00:00,https://t.me/thewesternchauvinist12/3561,229,0,{},"The prosecution and the defense have closed their cases in the trial of Austin Metcalf's murderer.  From the tone of what I've been reading, the prosecution made the far better case.  There will be closing statements tomorrow, followed by jury deliberation.

T.me/TheWesternChauvinist1",-1002234369779,,"['Censorship Claims', 'Media Criticism', 'Migration', 'Institutions']",Censorship Claims,"['Censorship Claims', 'Media Criticism', 'Migration', 'Institutions']",[],
thewesternchauvinist12:3558,thewesternchauvinist12,3558,2026-06-08T15:28:22+00:00,https://t.me/thewesternchauvinist12/3558,264,4,"{""❤"": 3, ""🔥"": 1}","Israeli tank being destroyed by a Hezbollah guided missile strike.

T.me/TheWesternChauvinist1",-1002234369779,,"['Conflict', 'Media Criticism', 'Censorship Claims', 'Symbols']",Conflict,"['Conflict', 'Media Criticism', 'Censorship Claims', 'Symbols']",[],
