id,chat,message_id,date,url,views,reaction_count,reaction_breakdown,text,sender_id,label
heimatnrw:247,heimatnrw,247,2024-11-26T20:11:49+00:00,https://t.me/heimatnrw/247,116,0,{},"Auf dem zurückliegenden Parteitag wurde Peter Schreiber zum Vorsitzenden der HEIMAT gewählt. In seiner Bewerbungs- und Abschlussrede, konnte Peter den Delegierten bereits einige Einblicke in seine Planungen gewähren. Anders sieht es mit den Kameraden und Unterstützern aus, die nicht auf dem Parteitag waren. 

Ich hatte die Gelegenheit, direkt nach dem Parteitag ein kurzes Interview mit Peter zu führen, welches ich Euch nicht vorenthalten möchte: 

https://die-heimat.de/interview-mit-peter-schreiber-gebt-mir-100-tage-zeit/

—-
👉🏻 Kanal folgen und informiert bleiben: @clauscremernrw",-1001159296007,
heimatnrw:246,heimatnrw,246,2024-11-24T07:35:20+00:00,https://t.me/heimatnrw/246,130,4,"{""👍"": 4}","Auch im neuen Parteivorstand sind mit unserem Landesvorsitzenden Claus Cremer und der st. Landesvorsitzenden Ariane Meise zwei starke Stimmen aus NRW vertreten. Wir gratulieren. 🇩🇪 

—-
➡️ Kanal folgen und informiert bleiben: @heimatnrw",-1001159296007,
heimatnrw:245,heimatnrw,245,2024-11-23T13:01:06+00:00,https://t.me/heimatnrw/245,441,0,{},"An diesem Wochenende findet der Bundesparteitag der HEIMAT statt. 

Auch die Delegierten aus NRW sind vor Orr, um die Zukunft bzw. den Weg der Patei mitzubestimmen. 

Aktuelle Infos vom Parteitag gibt es u.a. hier. 

—-
➡️ Kanal folgen und informiert bleiben: @heimatnrw",-1001159296007,
heimatnrw:244,heimatnrw,244,2024-11-20T20:54:40+00:00,https://t.me/heimatnrw/244,116,10,"{""🕊"": 6, ""😢"": 2, ""🙏"": 2}","Mit 96 Jahren ist einer der größten Dissidenten Deutschlands zur großen Armee abberufen worden. 

Mit Ursula Haverbeck verliert das nationale Deutschland eine der mutigsten Kämpferinnen für die historische Wahrheit, welche auch bereit war, für die Meinungs- und Forschungsfreiheit ihre persönliche Freiheit aufzugeben.",-1001159296007,
heimatnrw:243,heimatnrw,243,2024-11-17T21:30:48+00:00,https://t.me/heimatnrw/243,136,7,"{""👍"": 7}","Im Einsatz 1: 
—-

~ Volkstrauertag / Heldengedenken ~

Am 17. November führten Aktivisten des HEIMAT-Kreisverbandes ein würdiges Gedenken zum diesjährigen Volkstrauertag/Heldengedenktag durch. 

Nach themenbezogenen Ansprachen und Gedichten, denen auch vorbeikommenden Spaziergänger bzw. Passanten lauschten, wurde ein Gesteck mit den mahnenden Worten „Ewig lebt der Toten Tatenruhm!“ vor dem Ehrenmal platziert.

Quelle: HEIMAT-Bo&Wat

—-
👉🏻 Kanal folgen und informiert bleiben: @clauscremernrw",-1001159296007,
heimatnrw:238,heimatnrw,238,2024-10-25T06:46:01+00:00,https://t.me/heimatnrw/238,151,0,{},"NRW bzw. Westfalen: In der November-DS bildete sich ungeplant ein gewisser »geographischer Schwerpunkt« heraus:

💥 NRW-HEIMAT-Chef Claus Cremer berichtet über den »Multikulti-Krieg« in Nordrhein-Westfalen: Die HEIMAT leistet Widerstand!

💥 Peter Schreiber mit einem Kommentar zur »Mocro-Mafia« in NRW: Unaussprechliche Alltagserfahrung.

💥 Edda Schmidt beleuchtet Zeugnisse der Megalithkultur in Warburg-Hohenwepel: Westfalen in der Steinzeit. 

💥 Melanie Dittmer rezensiert im Feuilleton Lara. Die Blonde Rebellin...: Spannung pur in Westfalen. 

💥 Frank Kraemer, Autor des Buches Mentale Fundamente... aus NRW im DS-Gespräch: »Es gilt, soziale Ächtung als soziale Hygiene zu begreifen!«

👉🏻 Dem Telegram-Kanal der DEUTSCHEN STIMME hier folgen! 

👉🏻 Das Magazin DEUTSCHE STIMME abonnieren!

➡️ Die neue DS hier bestellen!",-1001159296007,
heimatnrw:237,heimatnrw,237,2024-10-13T16:35:05+00:00,https://t.me/heimatnrw/237,2596,7,"{""👍"": 5, ""🤡"": 2}","Saalveranstaltung mit Peter Schreiber (Sachsen / DS-Verlag) durchgeführt. 

Am Sonntag (13.10.) fand das quartalsweise Aktivistentreffen der HEIMAT-NRW statt, zu welchem vor allem Delegierte für den Bundesparteitag im November geladen wurden. 

Da der bisherige Bundesvorsitzende, Frank Franz, nicht erneut kandidiert, müssen die Delegierten im nächsten Monat einen neuen Parteivorsitzenden wählen. 

Der Landesvorsitzende, Claus Cremer, führte durch die Veranstaltung und unterrichtete die Anwesenden über die aktuellen Entwicklungen in der Partei. Hauptredner der Veranstaltung war der DS-Chefredakteur und sächsische Politiker, Peter Schreiber, welcher seinen Hut als Kandidat für den Parteivorsitz in den Ring geworfen hat. 

Schreiber stellte in seiner Rede sein angestrebtes Konzept vor und stand den Anwesenden in der anschließenden Diskussionsrunde Rede und Antwort. 

Die Veranstaltung endete in den späten Nachmittagsstunden. 

—-
➡️ Kanal folgen und informiert bleiben: @heimatnrw",-1001159296007,
heimatnrw:236,heimatnrw,236,2024-09-29T08:44:58+00:00,https://t.me/heimatnrw/236,206,7,"{""🤬"": 7}","Terror-Abend in Essen: Ein 41jähriger Syrer setzt zunächst mehrere Wohnhäuser in Brand, und steuert anschließend einen Kleinlaster in zwei Geschäfte. Dutzende Menschen werden verletzt, darunter Kleinkinder. Videos zeigen das Geschehen.

https://jungefreiheit.de/politik/deutschland/2024/essen-syrer-zuendet-haeuser-an-und-rast-mit-auto-in-geschaefte/",-1001159296007,
heimatnrw:235,heimatnrw,235,2024-09-29T08:44:58+00:00,https://t.me/heimatnrw/235,317,0,{},"Es muss endlich ein Ende haben! 

#Ausländerrückführung #Remigration #Widerstand #Heimat #Heimatliebe #HeimatVerteidigen",-1001159296007,
heimatnrw:233,heimatnrw,233,2024-09-20T19:00:56+00:00,https://t.me/heimatnrw/233,221,11,"{""👍"": 11}","NEIN zum Heim in Bochum-Riemke! 

Wie aus der Lokalpolitik und den örtlichen Medien zu vernehmen ist, soll in #Bochum-Riemke eine neue, überdimensionierte Erstaufnahmestelle (Asylantenheim) an der Rensingstraße entstehen. 

Gegen diese irrwitzige und sicherheitspolitisch bedenkliche Planung haben sich bereits örtliche Bürger zusammengeschlossen, um ihren Protest zu formulieren. 

Auch die #HEIMAT unterstützt die einheimische Bevölkerung vor Ort und war mit einer ersten, großangelegten Infoflugblattaktion im Stadtteil aktiv, um den Bürgern zu zeigen, wer an ihrer Seite steht. ￼￼

#WiderstandJetzt #NeinZumHeim #AsylbetrugIstKeinMenschenrecht

Quelle: https://is.gd/QqwUmz",-1001159296007,
heimatnrw:232,heimatnrw,232,2024-09-18T05:41:35+00:00,https://t.me/heimatnrw/232,204,8,"{""🤬"": 8}","Das beste Deutschland aller Zeiten… 💥 

Wieder Explosion in Köln! Wieder ausländische Mafia am Werk? 

—-
➡️ Kanal folgen und informiert bleiben: @heimatnrw",-1001159296007,
heimatnrw:230,heimatnrw,230,2024-09-09T17:03:07+00:00,https://t.me/heimatnrw/230,655,0,{},"🚨 🔪 Ausländische Messergewalt auch in Wattenscheid 🔪 🚨 

Auch vor Ort messert es wieder. Diesmal war ein 16jähriger Jugendlicher betroffen. Die Polizei bittet um Hinweise. 

—-
#Heimat #Heimatliebe #Bochum #Wattenscheid #KriminelleAusländerRaus #Remigration #Widerstand 

(Quelle: HEIMAT-BoWat) 

—-
➡️ Folgen und informiert bleiben: @heimatnrw",-1001159296007,
heimatnrw:228,heimatnrw,228,2024-09-06T07:03:15+00:00,https://t.me/heimatnrw/228,208,7,"{""👍"": 7}","Aktivisten der JN haben in Bochum mittels einer Banneraktion auf die mörderische Einwanderungspolitik der etablierten Politversager aufmerksam gemacht. 

~ Solingen ist überall! Migration tötet! ~

—-
👉🏻 Kanal folgen und informiert bleiben: @clauscremernrw",-1001159296007,
heimatnrw:227,heimatnrw,227,2024-08-26T21:25:32+00:00,https://t.me/heimatnrw/227,3286,15,"{""👍"": 14, ""🤣"": 1}","Heute kam es in der Klingenstadt #Solingen zu Protesten gegen die tödliche Überfremdung und für Remigration. Auch die HEIMAT war vor Ort. Impressionen und Berichte unter: https://t.me/BlickpunktTV

—-
➡️ @heimatnrw",-1001159296007,
heimatnrw:225,heimatnrw,225,2024-08-23T21:02:00+00:00,https://t.me/heimatnrw/225,209,0,{},"🚨 NRW aktuell 🚨 

Wieder tödliche Messergewalt! 🔪 

Wieder ist der Täter ein Ausländer! 👳🏾‍♂️ 

Wann wacht Deutschland endlich auf? 

https://m.bild.de/news/inland/messer-amok-in-solingen-mehrere-menschen-bei-stadtfest-getoetet-641fe8c9d020c344f0b8ee09?t_ref=https%3A%2F%2Fm.bild.de%2F

—-
👉🏻 Kanal folgen und informiert bleiben:  @clauscremernrw",-1001159296007,
heimatnrw:224,heimatnrw,224,2024-08-20T09:14:16+00:00,https://t.me/heimatnrw/224,147,1,"{""🤬"": 1}",Eure Steuergelder bei der Arbeit,-1001159296007,
heimatnrw:223,heimatnrw,223,2024-08-14T11:58:54+00:00,https://t.me/heimatnrw/223,190,2,"{""👍"": 2}","Faeser und die anderen Meinungsunterdrücker müssen sofort aus dem Amt gejagt werden! 

https://www.bverwg.de/de/pm/2024/39

—-
👉🏻 Kanal folgen und informiert bleiben: @clauscremernrw",-1001159296007,
heimatnrw:222,heimatnrw,222,2024-08-14T11:58:54+00:00,https://t.me/heimatnrw/222,175,0,{},#Compact-Verbot aufgehoben:,-1001159296007,
heimatnrw:221,heimatnrw,221,2024-08-11T12:55:13+00:00,https://t.me/heimatnrw/221,198,0,{},"Und schon wieder #Ausländergewalt und schon wieder sicher nur ein #Einzelfall. 

Selbst über solche Taten zu berichten langweilt mich langsam aber sicher. Aufregen… schon lange nicht mehr. 

Geliefert wie bestellt. Und wer Musik bestellt, bezahlt sie auch. 

https://m.bild.de/regional/nordrhein-westfalen/opfer-in-dortmund-schwer-verletzt-baseballschlaeger-angriff-am-bahnhof-66b86e8956b3740ce4d96aec

—-
👉🏻 Folgen und informiert bleiben: @clauscremernrw",-1001159296007,
heimatnrw:220,heimatnrw,220,2024-07-23T14:00:17+00:00,https://t.me/heimatnrw/220,188,0,{},"RKI-Files geleakt: Das passierte hinter den Kulissen wirklich

Die Regierung wollte es verhindern, doch jetzt sind die vollständigen Corona-Protokolle des Robert-Koch-Instituts an die Öffentlichkeit gelangt.

🟠 Der Inhalt ist explosiv. Die Bloggerin Aya Veláquez, die die Daten veröffentlichte, fasst zusammen:

»Die Corona-Politik basierte nicht auf rationalen, wissenschaftlichen Abwägungen. Zahlreiche politische Entscheidungen, wie etwa 2G, die einrichtungsbezogene und geplante allgemeine Impfpflicht oder die breitflächige Impfung von Kindern waren rein politische Entscheidungen(...).« 

Tja, wer hätte das nur ahnen können?

🟠 Ein kleines »Best of« gibt es hier. Alle Daten sind hier verfügbar.

🔶 Folgt »Ein Prozent«!
➡️ Unterstützt uns!
✉️ Mehr Infos im Rundbrief.
🎙 Unsere Podcasts.",-1001159296007,
heimatnrw:219,heimatnrw,219,2024-07-23T14:00:17+00:00,https://t.me/heimatnrw/219,159,0,{},#RKIfiles • Wenn die „Verschwörungstheorie“ zur bitteren Wahrheit wird. Wie vermutet: Lug und Betrug.,-1001159296007,
heimatnrw:218,heimatnrw,218,2024-07-16T06:27:52+00:00,https://t.me/heimatnrw/218,166,6,"{""👍"": 6}","Unsere Solidarität gilt allen die für unsere Heimat kämpfen und von Repressionen betroffen sind.

Solidarität mit Compact!

📚Material 
💶 Spenden
🎥 Youtube 

Folgt der Heimat 🇩🇪
@heimat2023

Kommt in den Diskurs 💬 
@dieheimatgespraeche",-1001159296007,
heimatnrw:217,heimatnrw,217,2024-07-16T05:33:57+00:00,https://t.me/heimatnrw/217,158,0,{},"🇩🇪 Nur die Lüge braucht Gesetzesschutz, Wahrheit steht von alleine! 🏴

⚖️ BRD verbietet Compact-Magazin: https://m.bild.de/regional/brandenburg/grosse-razzia-faeser-verbietet-rechtsextremes-compact-magazin-66954eed4c0a7158c79bf4a2?t_ref=https://www.google.com/ 🚫

Das Verbrechen? Eigene Standpunkte/Meinungen, Abonnenten, Zugriffszahlen. 

Wie war das nochmal mit Presse unterdrücken und Journalisten drangsalieren? Ach ja, nur im Ausland schlimm. 

—-
👉🏻 Kanal folgen und informiert bleiben: @clauscremernrw",-1001159296007,
heimatnrw:216,heimatnrw,216,2024-07-07T13:44:33+00:00,https://t.me/heimatnrw/216,201,0,{},"Gestern (06.07.2024) hatte ich die Ehre, als einer der Redner an einer Veranstaltung des neuen Arbeitskreises #HKW (Heimat.Kultur.Werk) teilzunehmen. 

Die gutbesuchte Veranstaltung mit Vertretern/Gästen aus allen Teilen Deutschlands, brachte zum Ausdruck, wie wichtig es ist auch den vorpolitischen Raum mit einzubinden, um jeden Lebensbereich effektiv und positiv zu beeinflussen. Dies umfasst u.a. Musik, Sport, Kunst und Literatur. 

www.die-heimat.de

—-
👉🏻 Kanal folgen und informiert bleiben: @clauscremernrw",-1001159296007,
heimatnrw:215,heimatnrw,215,2024-06-26T16:19:27+00:00,https://t.me/heimatnrw/215,183,5,"{""👍"": 5}","Uns wurde noch nie gezeigtes Videomaterial zur Aktion zugespielt.😉 
Gebt Genderideologen keine Chance!",-1001159296007,
heimatnrw:214,heimatnrw,214,2024-06-24T12:23:54+00:00,https://t.me/heimatnrw/214,247,2,"{""👍"": 2}","Ampel des Grauens: Immer mehr Unternehmen müssen über Abwanderung aus Deutschland nachdenken um ihr wirtschaftliches Überleben zu sichern. Schuld daran ist die derzeitige Regierung.

—-
➡️ Folgen und verbreiten: @heimatnrw",-1001159296007,
heimatnrw:213,heimatnrw,213,2024-06-17T12:48:55+00:00,https://t.me/heimatnrw/213,246,4,"{""👍"": 4}","Von der DDR bis heute: Der unbezwingbare Wille zur Freiheit!

Heute gedenken wir dem Volksaufstand in der DDR vor 70 Jahren, der uns daran erinnert, wie mutige Bürgerinnen und Bürger gegen Unterdrückung und Ungerechtigkeit aufgestanden sind. Der 17. Juni 1953 markiert einen Wendepunkt in der Geschichte Deutschlands, in dem die Stimmen des Volkes nicht mehr länger unterdrückt werden konnten.

—-
➡️ Folgen und teilen: @heimatnrw",-1001159296007,
heimatnrw:212,heimatnrw,212,2024-06-10T19:12:32+00:00,https://t.me/heimatnrw/212,598,0,{},https://is.gd/zxcmF7,-1001159296007,
heimatnrw:211,heimatnrw,211,2024-06-08T14:15:31+00:00,https://t.me/heimatnrw/211,252,10,"{""👍"": 8, ""🔥"": 1, ""🤡"": 1}","Heimat schützen • Europa verteidigen! 

🗳️ 🇩🇪 

—-
➡️ Folgen und teilen: @heimatnrw",-1001159296007,
heimatnrw:208,heimatnrw,208,2024-06-08T12:39:53+00:00,https://t.me/heimatnrw/208,150,3,"{""👍"": 3}","#BPtv: Vor Ort sind Kräfte der Partei DieHeimat aufgetaucht und verteilen im Umfeld der Kundgebung Flugblätter mit dem Inhalt: „Massenzuwanderung stoppen!“ und „Remigration jetzt!“. 

Die hat die Staatsmacht und die Journaille leicht aufgeschreckt. 
—-
➡️ Folgen und verbreiten: @BlickpunktTV",-1001159296007,
heimatnrw:207,heimatnrw,207,2024-06-08T12:39:53+00:00,https://t.me/heimatnrw/207,170,0,{},Im #Ruhrgebiet sind heute Aktivisten der Partei auch noch einmal auf der Straße unterwegs.,-1001159296007,
heimatnrw:206,heimatnrw,206,2024-06-07T20:31:45+00:00,https://t.me/heimatnrw/206,504,0,{},"Auch in der Ruhrstadt Witten, wurden die letzen Stunden vor der Europawahl noch einmal dazu genutzt, um die örtlichen Briefkästen zu füttern. 

Wenn auch Sie Informationen über uns und unsere Ziele haben möchten, melden Sie sich einfach bei uns. 

info@die-heimat.de

—-
➡️ Folgen und teilen: @heimatnrw",-1001159296007,
deutschestimmemagazin:5749,deutschestimmemagazin,5749,2025-12-03T13:01:08+00:00,https://t.me/deutschestimmemagazin/5749,146,11,"{""👍"": 10, ""❤"": 1}","📕 Josef Kneifel, der Panzersprenger von Karl-Marx-Stadt: Dienstag (9. Dezember) Buchvorstellung in Dresden! 🚨

Mit dieser Veröffentlichung ist die Geschichte von Josef Kneifel, ""einen Gegner, wie in die DDR nur einmal hatte"" (Zitat ""Spiegel""), wieder in aller Munde: Der Panzersprenger von Karl-Marx-Stadt sorgt mit der spannenden Lebensgeschichte eines Widerstandskämpfers, der auch in der zwangsvereinigten BRD nicht parierte, für Furore. Jetzt steht eine Buchvorstellung in Dresden auf dem Programm!

Mit dabei: Natürlich Autor Arne Schimmer, sowie Vertreter aus dem DDR-Widerstand. Los geht es am Dienstag (9. Dezember 2025) um 18.00 Uhr in der Gaststätte ""Olympos"" (Altleuben 14, 01257 Dresden). Der Eintritt ist frei, das Buch ist selbstverständlich vor Ort erhältlich und auch eine perfekte Idee für Weihnachten.

➡️ Ihr schafft es nicht zur Buchvorstellung? Die Biografie ""Josef Kneifel: Der Panzersprenger von Karl-Marx-Stadt"" kann auch bequem online bestellt werden: https://aufgewacht-magazin.de/produkt/der-panzersprenger-von-karl-marx-stadt/

FREIE SACHSEN: Folgt uns für alle Nachrichten und Informationen bei Telegram! https://t.me/freiesachsen",-1001404903586,
deutschestimmemagazin:5748,deutschestimmemagazin,5748,2025-12-02T16:06:43+00:00,https://t.me/deutschestimmemagazin/5748,301,26,"{""👍"": 21, ""👏"": 4, ""😁"": 1}","💥 🥂 14,1 Prozent! Tolles Ergebnis für HEIMAT-Aktivisten im Lappwald

👉🏻 Die Partei DIE HEIMAT gibt immer mehr starke Lebenszeichen von sich!

👉🏻 Jetzt hat Sebastian Weigler, der Vorsitzende der Jungen Nationalisten (JN), in der im Lappwald gelegenen Gemeinde Völpke (Landkreis Börde) in Sachsen-Anhalt ein sehr gutes Ergebnis bei der dortigen Bürgermeisterwahl erzielt, die am 30. November abgehalten wurde.

👉🏻 Weigler erhielt 14,1 Prozent der Stimmen. Dieses gute Ergebnis ist nicht vom Himmel gefallen. Über den professionellen Wahlkampf von Sebastian Weigler berichtete selbst die „taz“.

Hier den Artikel über die Polit-Sensation im Lappwald lesen: https://aufgewacht-online.de/141-prozent-tolles-ergebnis-fuer-heimat-kandidaten-im-lappwald/

AUFGEWACHT - DIE DEUTSCHE STIMME: Folgt uns für Nachrichten: 👉🏻 https://t.me/aufgewachtonline",-1001404903586,
deutschestimmemagazin:5746,deutschestimmemagazin,5746,2025-12-02T09:59:27+00:00,https://t.me/deutschestimmemagazin/5746,474,24,"{""🤬"": 22, ""🔥"": 1, ""😁"": 1}","🔪 Die nächste Horror-Tat in Dortmund: 13-Jährige hacken Kioskbesitzer Finger ab - Was die Polizei danach macht, ist unglaublich!

Eine weitere schreckliche Gewalttat erschüttert unsere Stadt: In der Nacht von Freitag auf Sonnabend haben zwei 13-Jährige einen Ladenbesitzer in Dortmund überfallen, ihm zunächst Pfefferspray ins Gesicht gesprüht und ihn anschließend mit einer Machete auf den Kopf geschlagen. Das Tatopfer hob schützend die Hände an den Kopf, wobei ihm der Daumen der linken Hand abgetrennt wurde.

✅ Was die Öffentlichkeit aus der Mainstream-Presse erfährt: Der Kioskbesitzer ist Syrer.
❌ Was die Öffentlichkeit nicht erfahren soll: Die Nationalität der Täter.

Kaum weniger als die Tat an sich schockiert dabei das Verhalten der Dortmunder Polizei, die sowohl das Alter als auch die Nationalität der Täter verschweigen. Als wohl einzige Konsequenz aus dieser Horror-Tat soll laut Polizeiangaben nun ""die Anordnung eines Messertrageverbots"" geprüft werden (!!).

➡️ Im Klartext: Die Horror-Kids laufen schon wieder frei herum und können jederzeit in unserer Stadt das nächste schwere Verbrechen begehen, während der polizeiliche Repressionsapparat lieber die Eltern von jungen Nationalisten belästigt, die sich in unserer Stadt politisch engagieren, um genau solche Zustände für die Zukunft zu verhindern und die für ein besseres Deutschland kämpfen.

https://www.focus.de/panorama/welt/13-jaehrige-ueberfallen-kiosk-in-dortmund-und-hacken-mann-finger-ab_7d984e2d-29f2-4c85-aab9-2dab542d503e.html",-1001404903586,
deutschestimmemagazin:5745,deutschestimmemagazin,5745,2025-12-01T18:16:39+00:00,https://t.me/deutschestimmemagazin/5745,410,28,"{""👍"": 27, ""❤"": 1}","🔥 Auch in der Adventszeit laufen die Montagsdemos in Dresden weiter. Heute wird Stefan Hartung, der Vize der FREIEN SACHSEN, sprechen. Für Frieden, Freiheit, Souveränität!

AUFGEWACHT - DIE DEUTSCHE STIMME: Folgt uns für Nachrichten: 👉🏻 https://t.me/aufgewachtonline",-1001404903586,
deutschestimmemagazin:5744,deutschestimmemagazin,5744,2025-11-30T16:16:37+00:00,https://t.me/deutschestimmemagazin/5744,519,10,"{""👍"": 10}","🕯 🎄 💥 Geschenktipp zum ersten Advent: „Der Panzersprenger von Karl-Marx-Stadt“

➡️ Die zweihundert Meter von seinem Trabant zum sowjetischen Panzerdenkmal in Karl-Marx-Stadt werden für den DDR-Dissidenten Josef Kneifel zur gefühlt längsten Strecke, die er je in seinem Leben zurückgelegt hat.

➡️ Mindestens zehnmal bleibt der Mann am Abend dieses 9. März 1980 stehen, horcht in die Dunkelheit, zögert.

➡️ Hinter den Fenstern der Wohnblöcke läuft „Polizeiruf 110“. Die Straßen sind menschenleer, auch weil der letzte dichte Schneefall des Winters eingesetzt hat.

Denkmal für einen Unzeitgemäßen: Hier unseren Buch-Geschenktipp zum ersten Advent lesen: https://aufgewacht-online.de/geschenktipp-zum-ersten-advent-der-panzersprenger-von-karl-marx-stadt/

AUFGEWACHT - DIE DEUTSCHE STIMME: Folgt uns für Nachrichten: 👉🏻 https://t.me/aufgewachtonline",-1001404903586,
deutschestimmemagazin:5743,deutschestimmemagazin,5743,2025-11-29T15:46:32+00:00,https://t.me/deutschestimmemagazin/5743,731,45,"{""🤬"": 33, ""👍"": 7, ""❤"": 4, ""👎"": 1}","▶️ Merz endgültig verrückt geworden? In Magdeburg sagte er: „Sie werden heute Abend Fernsehbilder aus der Stadt Gießen sehen, die alles andere als erfreulich sind, eine Auseinandersetzung zwischen ganz links und ganz rechts“.

▶️ Die völlig enthemmte und sich gegen Tier und Mensch richtende Gewalt ging auch heute - wie sonst auch immer - ausschließlich von linken Demokratiefeinden aus!

AUFGEWACHT - DIE DEUTSCHE STIMME: Folgt uns für Nachrichten: 👉🏻 https://t.me/aufgewachtonline",-1001404903586,
deutschestimmemagazin:5740,deutschestimmemagazin,5740,2025-11-29T12:28:48+00:00,https://t.me/deutschestimmemagazin/5740,677,36,"{""🤬"": 35, ""👍"": 1}","🔥 ‼️ EIL: Gießen 2025: Ein türkischstämmiger Gewerkschaftsheini prügelt auf ein Kamerateam von Tichys Einblick ein, nachdem er dazu von der Bühne einer DGB-Veranstaltung angefeuert wurde!

AUFGEWACHT - DIE DEUTSCHE STIMME: Folgt uns für Nachrichten: 👉🏻 https://t.me/aufgewachtonline",-1001404903586,
deutschestimmemagazin:5739,deutschestimmemagazin,5739,2025-11-29T11:48:06+00:00,https://t.me/deutschestimmemagazin/5739,699,38,"{""🤬"": 29, ""🙏"": 6, ""❤"": 2, ""🔥"": 1}","🔥 💥 ‼️ EIL: Angriff auf den AfD-Bundestagsabgeordneten Julian Schmidt in Gießen! Es kommt, wie es kommen musste: Tausende von gewaltbereiten Linksextremisten versetzen die mittelhessische Stadt in einen Ausnahmezustand und starten massive körperliche Angriffe auf Andersdenkende! Dieser Mob wird von den Altparteien ideell unterstützt!

AUFGEWACHT - DIE DEUTSCHE STIMME: Folgt uns für Nachrichten: 👉🏻 https://t.me/aufgewachtonline",-1001404903586,
deutschestimmemagazin:5738,deutschestimmemagazin,5738,2025-11-29T09:32:30+00:00,https://t.me/deutschestimmemagazin/5738,657,15,"{""👍"": 14, ""❤"": 1}","💥 🔥 Der Livestream von Sebastian Schmidtke zu den Protesten gegen die Neugründung der AfD-Jugendorganisation in Gießen läuft. Schaltet Euch zu, und Ihr seid immer gut über die Situation in Gießen informiert!

https://www.youtube.com/live/ppfv5Mk4Pdo

AUFGEWACHT - DIE DEUTSCHE STIMME: Folgt uns für Nachrichten: 👉🏻 https://t.me/aufgewachtonline",-1001404903586,
deutschestimmemagazin:5737,deutschestimmemagazin,5737,2025-11-29T08:07:17+00:00,https://t.me/deutschestimmemagazin/5737,657,18,"{""🔥"": 9, ""🤬"": 6, ""😁"": 2, ""👍"": 1}","💥 💣 Letzter Solarglashersteller im Osten der Republik insolvent

➡️ Die Bemühungen, den südbrandenburgischen Solarglashersteller Glasmanufaktur Brandenburg (GMB) in Tschernitz vor der Insolvenz zu bewahren, sind gescheitert. 

➡️ Der vorläufige Insolvenzverwalter Knut Rebholz teilte gegenüber der Deutschen Presse-Agentur mit, dass der interessierte Investor von der Übernahme Abstand genommen habe. 

➡️ Infolgedessen verlieren mehr als 200 Mitarbeiter ihre Arbeitsplätze. Die mit Billionensummen gesponserte Energiewende sorgt weiter bloß für eine starke Deindustrialisierung und die massenhafte Abwanderung von Betrieben, nicht aber für das ursprünglich versprochene grüne Wirtschaftswunder und die Ansiedlung von Betrieben.

AUFGEWACHT - DIE DEUTSCHE STIMME: Folgt uns für Nachrichten: 👉🏻 https://t.me/aufgewachtonline",-1001404903586,
deutschestimmemagazin:5736,deutschestimmemagazin,5736,2025-11-28T11:55:20+00:00,https://t.me/deutschestimmemagazin/5736,616,18,"{""👍"": 15, ""🙏"": 3}","Skandal um Ex-Grünen-Chef Jürgen Kasek: Vom ""Kämpfer gegen Rechts"" zum Serientäter!

🤷🏼‍♂️Leipzig: Jürgen Kasek, der ehemalige Grünen-Boss, der sich als Retter der Demokratie aufspielte, sitzt nun selbst auf der Anklagebank. 

🙈 Wegen Titelmissbrauchs als Anwalt – 42 Fälle, in denen er sich offenbar illegal als Jurist ausgab und Gebühren kassierte, obwohl ihm die Zulassung 2021 abgenommen wurde. 

🤥Seine Ausrede? ""Spirale aus Selbstüberschätzung und Überforderung"" – als ob das illegales Handeln entschuldigt! 

💥Dazu lt. Medienberichten Verurteilungen wegen Verwahrungsbruch, Übler Nachrede und einem pietätlosen Tweet über den Tod eines AfD-Politikers: ""Corona hat mehr gegen Nazis getan als Sicherheitsbehörden"". 

➡️ Lesen Sie den vollen Skandalbericht hier: https://aufgewacht-online.de/leipzig-ex-gruenen-chef-kasek-hat-den-ueberblick-verloren/

AUFGEWACHT - DIE DEUTSCHE STIMME: 
Folgt uns für Nachrichten: 
👉🏻 https://t.me/aufgewachtonline",-1001404903586,
deutschestimmemagazin:5735,deutschestimmemagazin,5735,2025-11-28T09:09:09+00:00,https://t.me/deutschestimmemagazin/5735,546,30,"{""😁"": 20, ""👍"": 10}","Rossmann? Och nööö..👎🏻 
Wo issn der DM? 🤌🏻

#Rossmann #RossmannBoykott #Familienunternehmer  

Folgt mir auf Telegram: 
👉🏻 t.me/peterschreiber

Folgt mir auf X: 
👉🏻 https://x.com/schreiber1973

Folgt mir auf Facebook: 
❌ Geht nicht, zensiert & gecancelt",-1001404903586,
