source,target,type
jungenationalisten:1125,derdritteblickwinkel:2464,forward
jungenationalisten:1124,derdritteblickwinkel:2463,forward
jungenationalisten:1123,derdritteblickwinkel:2462,forward
jungenationalisten:1122,derdritteblickwinkel:2461,forward
jungenationalisten:1121,derdritteblickwinkel:2460,forward
jungenationalisten:1120,derdritteblickwinkel:2459,forward
jungenationalisten:1119,derdritteblickwinkel:2458,forward
jungenationalisten:1113,schuelersprecher:138,forward
jungenationalisten:1112,jnpdniedersachsen:959,forward
jungenationalisten:1102,schuelersprecher:137,forward
jungenationalisten:1101,schuelersprecher:136,forward
jungenationalisten:1098,CompactMagazin:8466,forward
jungenationalisten:1097,jnpdniedersachsen:953,forward
jungenationalisten:1092,schuelersprecher:129,forward
jungenationalisten:1091,schuelersprecher:128,forward
jungenationalisten:1090,schuelersprecher:127,forward
jungenationalisten:1087,NPDUckermark:376,forward
jungenationalisten:1086,NPDUckermark:375,forward
jungenationalisten:1085,NPDUckermark:374,forward
jungenationalisten:1084,NPDUckermark:373,forward
jungenationalisten:1083,NPDUckermark:372,forward
jungenationalisten:1082,NPDUckermark:371,forward
jungenationalisten:1081,NPDUckermark:370,forward
jungenationalisten:1080,aktionsgruppezittau:37,forward
jungenationalisten:1079,aktionsgruppezittau:36,forward
jungenationalisten:1078,wirpackenan:484,forward
jungenationalisten:1069,jnpdniedersachsen:942,forward
jungenationalisten:1046,schuelersprecher:121,forward
jungenationalisten:1043,CompactMagazin:8132,forward
jungenationalisten:1039,schuelersprecher:115,forward
jungenationalisten:1038,schuelersprecher:114,forward
jungenationalisten:1025,clauscremernrw:193,forward
jungenationalisten:1024,clauscremernrw:192,forward
jungenationalisten:1023,clauscremernrw:191,forward
jungenationalisten:1022,clauscremernrw:188,forward
jungenationalisten:1021,deutschestimmemagazin:766,forward
jungenationalisten:1020,deutschestimmemagazin:765,forward
jungenationalisten:1019,deutschestimmemagazin:764,forward
jungenationalisten:1018,deutschestimmemagazin:763,forward
jungenationalisten:1017,deutschestimmemagazin:762,forward
jungenationalisten:1016,deutschestimmemagazin:761,forward
jungenationalisten:998,jnpdniedersachsen:928,forward
jungenationalisten:997,jnpdniedersachsen:927,forward
jungenationalisten:996,jnpdniedersachsen:926,forward
jungenationalisten:981,schuelersprecher:108,forward
jungenationalisten:980,wirpackenan:473,forward
jungenationalisten:979,schuelersprecher:107,forward
jungenationalisten:976,deutschestimmemagazin:677,forward
jungenationalisten:974,schuelersprecher:105,forward
jungenationalisten:973,freiesachsen:444,forward
jungenationalisten:972,schuelersprecher:103,forward
jungenationalisten:967,deutschestimmemagazin:643,forward
jungenationalisten:961,schuelersprecher:98,forward
jungenationalisten:960,schuelersprecher:97,forward
jungenationalisten:954,jnpdniedersachsen:909,forward
jungenationalisten:952,schuelersprecher:96,forward
jungenationalisten:951,schuelersprecher:95,forward
jungenationalisten:950,schuelersprecher:94,forward
jungenationalisten:949,schuelersprecher:93,forward
jungenationalisten:948,schuelersprecher:92,forward
jungenationalisten:947,wirpackenan:461,forward
jungenationalisten:943,jnpdniedersachsen:906,forward
jungenationalisten:942,jnpdniedersachsen:905,forward
jungenationalisten:941,jnpdniedersachsen:904,forward
jungenationalisten:934,ignazbearth:10716,forward
jungenationalisten:932,ignazbearth:10702,forward
jungenationalisten:917,wirpackenan:449,forward
jungenationalisten:915,wirpackenan:445,forward
jungenationalisten:911,wirpackenan:444,forward
jungenationalisten:909,clauscremernrw:167,forward
jungenationalisten:908,wirpackenan:437,forward
jungenationalisten:907,schuelersprecher:75,forward
jungenationalisten:904,schuelersprecher:73,forward
jungenationalisten:903,schuelersprecher:72,forward
jungenationalisten:902,schuelersprecher:71,forward
jungenationalisten:901,schuelersprecher:70,forward
jungenationalisten:900,schuelersprecher:69,forward
jungenationalisten:899,CompactMagazin:6804,forward
jungenationalisten:898,CompactMagazin:6803,forward
jungenationalisten:897,CompactMagazin:6802,forward
jungenationalisten:896,CompactMagazin:6801,forward
jungenationalisten:895,CompactMagazin:6800,forward
jungenationalisten:894,CompactMagazin:6799,forward
jungenationalisten:893,CompactMagazin:6798,forward
jungenationalisten:890,wirpackenan:408,forward
jungenationalisten:888,schuelersprecher:56,forward
jungenationalisten:887,schuelersprecher:55,forward
jungenationalisten:886,schuelersprecher:54,forward
jungenationalisten:880,jnpdniedersachsen:886,forward
jungenationalisten:879,schuelersprecher:46,forward
jungenationalisten:878,schuelersprecher:45,forward
jungenationalisten:877,schuelersprecher:44,forward
jungenationalisten:873,deutschestimmemagazin:557,forward
jungenationalisten:866,CoronaWahnsinnStoppen:1204,forward
jungenationalisten:858,deutschestimmemagazin:551,forward
jungenationalisten:853,npdrn:545,forward
jungenationalisten:852,jnpdniedersachsen:878,forward
jungenationalisten:850,wirpackenan:369,forward
jungenationalisten:849,schuelersprecher:37,forward
jungenationalisten:848,jnpdniedersachsen:876,forward
jungenationalisten:842,schuelersprecher:33,forward
jungenationalisten:841,aktionsgruppezittau:21,forward
jungenationalisten:840,aktionsgruppezittau:20,forward
jungenationalisten:839,aktionsgruppezittau:19,forward
jungenationalisten:835,wirpackenan:358,forward
jungenationalisten:825,CoronaWahnsinnStoppen:1125,forward
jungenationalisten:824,schuelersprecher:30,forward
jungenationalisten:823,schuelersprecher:29,forward
jungenationalisten:822,schuelersprecher:28,forward
jungenationalisten:816,BlickpunktTV:308,forward
jungenationalisten:815,BlickpunktTV:305,forward
jungenationalisten:814,schuelersprecher:25,forward
jungenationalisten:811,CoronaWahnsinnStoppen:1086,forward
jungenationalisten:803,schuelersprecher:23,forward
jungenationalisten:802,CoronaWahnsinnStoppen:992,forward
jungenationalisten:794,dresden_gedenken:101,forward
jungenationalisten:793,dresden_gedenken:100,forward
jungenationalisten:792,dresden_gedenken:99,forward
jungenationalisten:786,jnpdniedersachsen:851,forward
jungenationalisten:785,jnpdniedersachsen:850,forward
jungenationalisten:784,jnpdniedersachsen:849,forward
jungenationalisten:783,jnpdniedersachsen:848,forward
jungenationalisten:777,schuelersprecher:18,forward
jungenationalisten:776,schuelersprecher:17,forward
jungenationalisten:775,schuelersprecher:16,forward
jungenationalisten:774,schuelersprecher:15,forward
jungenationalisten:770,jnpdniedersachsen:847,forward
jungenationalisten:766,schuelersprecher:14,forward
jungenationalisten:753,dresden_gedenken:88,forward
jungenationalisten:752,wirpackenan:334,forward
jungenationalisten:751,schuelersprecher:10,forward
jungenationalisten:747,jnpdniedersachsen:842,forward
jungenationalisten:745,dresden_gedenken:86,forward
jungenationalisten:734,dresden_gedenken:84,forward
jungenationalisten:733,schuelersprecher:8,forward
jungenationalisten:731,schuelersprecher:5,forward
jungenationalisten:727,dresden_gedenken:80,forward
jungenationalisten:723,wirpackenan:315,forward
jungenationalisten:717,dresden_gedenken:78,forward
jungenationalisten:704,wirpackenan:301,forward
jungenationalisten:694,wirpackenan:299,forward
jungenationalisten:691,wirpackenan:288,forward
jungenationalisten:686,wirpackenan:281,forward
jungenationalisten:684,jnpdniedersachsen:807,forward
jungenationalisten:683,jnpdniedersachsen:806,forward
jungenationalisten:679,jnpdniedersachsen:804,forward
jungenationalisten:674,jnpdniedersachsen:793,forward
jungenationalisten:672,wirpackenan:267,forward
jungenationalisten:671,wirpackenan:266,forward
jungenationalisten:670,wirpackenan:265,forward
jungenationalisten:669,wirpackenan:264,forward
jungenationalisten:668,wirpackenan:263,forward
jungenationalisten:667,wirpackenan:262,forward
jungenationalisten:666,wirpackenan:261,forward
jungenationalisten:665,wirpackenan:260,forward
jungenationalisten:664,wirpackenan:259,forward
jungenationalisten:663,wirpackenan:258,forward
jungenationalisten:657,wirpackenan:253,forward
jungenationalisten:655,wirpackenan:249,forward
jungenationalisten:653,wirpackenan:235,forward
jungenationalisten:649,tradition_und_ordnung:228,forward
jungenationalisten:646,wirpackenan:229,forward
jungenationalisten:644,jnpdniedersachsen:783,forward
jungenationalisten:642,Jungetat:18,forward
jungenationalisten:636,wirpackenan:221,forward
jungenationalisten:633,wirpackenan:220,forward
jungenationalisten:626,jnpdniedersachsen:776,forward
jungenationalisten:625,wirpackenan:208,forward
jungenationalisten:609,deutschestimmemagazin:297,forward
jungenationalisten:608,deutschestimmemagazin:296,forward
jungenationalisten:607,deutschestimmemagazin:295,forward
jungenationalisten:606,deutschestimmemagazin:294,forward
jungenationalisten:605,deutschestimmemagazin:293,forward
jungenationalisten:595,CoronaWahnsinnStoppen:493,forward
jungenationalisten:592,jungenationalisten:591,reply
jungenationalisten:586,jnpdniedersachsen:763,forward
jungenationalisten:562,jnpdniedersachsen:759,forward
jungenationalisten:561,jnpdniedersachsen:758,forward
jungenationalisten:560,jnpdniedersachsen:757,forward
jungenationalisten:559,jnpdniedersachsen:756,forward
jungenationalisten:558,jnpdniedersachsen:755,forward
jungenationalisten:525,jnpdniedersachsen:754,forward
jungenationalisten:518,jnpdniedersachsen:749,forward
jungenationalisten:514,jnpdniedersachsen:744,forward
jungenationalisten:513,CoronaWahnsinnStoppen:444,forward
jungenationalisten:512,CoronaWahnsinnStoppen:440,forward
jungenationalisten:508,CoronaWahnsinnStoppen:430,forward
jungenationalisten:504,BlickpunktTV:228,forward
jungenationalisten:503,deutschestimmemagazin:201,forward
jungenationalisten:502,deutschestimmemagazin:200,forward
jungenationalisten:501,deutschestimmemagazin:199,forward
jungenationalisten:500,artikel5:181,forward
jungenationalisten:499,tradition_und_ordnung:174,forward
jungenationalisten:479,jnpdniedersachsen:731,forward
jungenationalisten:478,jnpdniedersachsen:730,forward
jungenationalisten:477,jnpdniedersachsen:729,forward
jungenationalisten:476,jnpdniedersachsen:728,forward
jungenationalisten:475,jnpdniedersachsen:727,forward
jungenationalisten:474,jnpdniedersachsen:726,forward
jungenationalisten:469,jnpdniedersachsen:725,forward
jungenationalisten:468,jnpdniedersachsen:724,forward
jungenationalisten:464,CoronaWahnsinnStoppen:362,forward
jungenationalisten:454,CoronaWahnsinnStoppen:346,forward
jungenationalisten:432,deutschestimmemagazin:126,forward
jungenationalisten:430,jnpdniedersachsen:710,forward
jungenationalisten:429,heimatsachsen:167,forward
jungenationalisten:428,heimatsachsen:166,forward
jungenationalisten:427,heimatsachsen:165,forward
jungenationalisten:426,heimatsachsen:164,forward
jungenationalisten:425,heimatsachsen:163,forward
jungenationalisten:424,heimatsachsen:162,forward
jungenationalisten:411,jnpdniedersachsen:705,forward
jungenationalisten:408,jnpdniedersachsen:702,forward
jungenationalisten:399,jnpdniedersachsen:688,forward
jungenationalisten:396,jnpdniedersachsen:676,forward
jungenationalisten:395,wirpackenan:142,forward
jungenationalisten:393,jnpdniedersachsen:674,forward
jungenationalisten:383,jungenationalisten:364,forward
jungenationalisten:367,jnpdniedersachsen:668,forward
jungenationalisten:354,jnpdniedersachsen:657,forward
jungenationalisten:346,jnpdniedersachsen:649,forward
jungenationalisten:343,CoronaWahnsinnStoppen:175,forward
jungenationalisten:341,wirpackenan:132,forward
jungenationalisten:324,jnpdniedersachsen:638,forward
jungenationalisten:319,jnpdniedersachsen:639,forward
jungenationalisten:305,jnpdniedersachsen:626,forward
jungenationalisten:304,jnpdniedersachsen:625,forward
jungenationalisten:303,jnpdniedersachsen:622,forward
jungenationalisten:302,jnpdniedersachsen:621,forward
jungenationalisten:301,jnpdniedersachsen:620,forward
jungenationalisten:300,jnpdniedersachsen:619,forward
jungenationalisten:293,pcrecords:716,forward
jungenationalisten:291,jnpdniedersachsen:585,forward
jungenationalisten:267,jnpdniedersachsen:514,forward
jungenationalisten:253,jnpdniedersachsen:477,forward
jungenationalisten:251,dresden_gedenken:65,forward
jungenationalisten:250,dresden_gedenken:60,forward
jungenationalisten:249,dresden_gedenken:59,forward
jungenationalisten:247,dresden_gedenken:58,forward
jungenationalisten:246,dresden_gedenken:57,forward
jungenationalisten:245,dresden_gedenken:56,forward
jungenationalisten:244,dresden_gedenken:55,forward
jungenationalisten:243,dresden_gedenken:54,forward
jungenationalisten:242,dresden_gedenken:53,forward
jungenationalisten:241,dresden_gedenken:52,forward
jungenationalisten:240,dresden_gedenken:51,forward
jungenationalisten:239,dresden_gedenken:50,forward
jungenationalisten:238,dresden_gedenken:49,forward
jungenationalisten:237,jnpdniedersachsen:462,forward
jungenationalisten:236,jnpdniedersachsen:461,forward
jungenationalisten:235,jnpdniedersachsen:460,forward
jungenationalisten:234,jnpdniedersachsen:456,forward
jungenationalisten:232,dresden_gedenken:44,forward
jungenationalisten:231,jnpdniedersachsen:450,forward
jungenationalisten:228,dresden_gedenken:43,forward
jungenationalisten:227,dresden_gedenken:41,forward
jungenationalisten:223,dresden_gedenken:39,forward
jungenationalisten:220,dresden_gedenken:38,forward
jungenationalisten:218,dresden_gedenken:37,forward
jungenationalisten:217,dresden_gedenken:36,forward
jungenationalisten:212,dresden_gedenken:32,forward
jungenationalisten:207,dresden_gedenken:31,forward
jungenationalisten:206,jnpdniedersachsen:409,forward
jungenationalisten:204,dresden_gedenken:27,forward
jungenationalisten:203,dresden_gedenken:26,forward
jungenationalisten:202,dresden_gedenken:25,forward
jungenationalisten:201,dresden_gedenken:24,forward
jungenationalisten:199,dresden_gedenken:23,forward
jungenationalisten:189,dresden_gedenken:22,forward
jungenationalisten:183,jnpdniedersachsen:368,forward
jungenationalisten:181,jnpdniedersachsen:360,forward
jungenationalisten:180,jnpdniedersachsen:359,forward
jungenationalisten:179,jnpdniedersachsen:358,forward
jungenationalisten:178,jnpdniedersachsen:357,forward
jungenationalisten:177,jnpdniedersachsen:356,forward
jungenationalisten:176,jnpdniedersachsen:355,forward
jungenationalisten:175,jnpdniedersachsen:354,forward
jungenationalisten:174,jnpdniedersachsen:353,forward
jungenationalisten:173,jnpdniedersachsen:352,forward
jungenationalisten:172,jnpdniedersachsen:351,forward
jungenationalisten:171,jnpdniedersachsen:350,forward
jungenationalisten:170,jnpdniedersachsen:349,forward
jungenationalisten:169,jnpdniedersachsen:348,forward
jungenationalisten:168,jnpdniedersachsen:347,forward
jungenationalisten:165,jnpdniedersachsen:327,forward
jungenationalisten:164,jnpdniedersachsen:326,forward
jungenationalisten:163,jnpdniedersachsen:325,forward
jungenationalisten:161,dresden_gedenken:21,forward
jungenationalisten:160,dresden_gedenken:20,forward
jungenationalisten:159,pcrecords:343,forward
jungenationalisten:152,jnpdniedersachsen:257,forward
jungenationalisten:151,jnpdniedersachsen:255,forward
jungenationalisten:150,jnpdniedersachsen:254,forward
jungenationalisten:149,jnpdniedersachsen:253,forward
jungenationalisten:148,jnpdniedersachsen:248,forward
jungenationalisten:147,jnpdniedersachsen:247,forward
jungenationalisten:146,jnpdniedersachsen:235,forward
jungenationalisten:145,jnpdniedersachsen:233,forward
jungenationalisten:141,jnpdniedersachsen:225,forward
jungenationalisten:126,dresden_gedenken:14,forward
jungenationalisten:106,jnpdniedersachsen:157,forward
jungenationalisten:105,jnpdniedersachsen:156,forward
jungenationalisten:104,jnpdniedersachsen:151,forward
jungenationalisten:103,jnpdniedersachsen:150,forward
jungenationalisten:49,jnpdniedersachsen:57,forward
jungenationalisten:17,fsnrev:180,forward
